id,itemUrl,status,title,picUrl,initialPrice,currentPrice,consultPrice,marketPrice,sellOff,start,end,timeToStart,timeToEnd,viewerCount,bidCount,delayCount,applyCount,xmppVersion,buyRestrictions,supportLoans,supportOrgLoan,status,
561000798117,http://sf.taobao.com/sf_item/561000798117.htm,failure,北京市门头沟区倚山嘉园7号楼5层2单元503号房地产,//img.alicdn.com/bao/uploaded/i2/TB1PAJYaMLD8KJjSszeEpCGRpXa,3760000,3760000,4696723,0,,2017-12-07 10:00:00,2017-12-08 10:00:00,-14445983414,-14359583414,3791,0,0,0,2,0,0,1,【第一次拍卖】|114.32平方米|�空   否     租赁情况   无租|�     是否已腾空   否     租�| 无租赁 | 否 ,
561113918597,http://sf.taobao.com/sf_item/561113918597.htm,done,北京市东城区贡院西街9号12层1512房产,//img.alicdn.com/bao/uploaded/i2/TB1orq5bfDH8KJjy1Xc9eopdXXa,6880048,6880048,9828640,0,,2017-12-07 10:00:00,2017-12-08 10:00:00,-14445983415,-14359583415,13232,1,0,1,3,0,0,1,【第一次拍卖】|none|��性质公寓 租赁情况不详（|none|不详（由竞买人自行核实）|none,
561125778808,http://sf.taobao.com/sf_item/561125778808.htm,failure,北京市海淀区双清路89号院红杉国际公寓2号楼1单元1006室,//img.alicdn.com/bao/uploaded/i4/TB1MJdOaXYM8KJjSZFuN1If7FXa,9977329,9977329,10502452,0,,2017-12-07 10:00:00,2017-12-08 10:00:00,-14445983415,-14359583415,4836,0,0,0,2,0,0,1,【第一次拍卖】|none|none|none|none|none,
561173189442,http://sf.taobao.com/sf_item/561173189442.htm,failure,北京市延庆区孟家庄路61号院14号楼2122室房地产,//img.alicdn.com/bao/uploaded/i1/TB1B6IAbL6H8KJjy0FjweyXepXa,2439300,2439300,2710300,0,,2017-12-07 10:00:00,2017-12-08 10:00:00,-14445983415,-14359583415,2499,0,0,0,2,0,0,1,【第二次拍卖】|90.06平方米|途为住宅。租赁情况无出租|none|无出租|none,
561241798186,http://sf.taobao.com/sf_item/561241798186.htm,failure,北京市延庆区孟家庄路61号院14号楼211室房地产,//img.alicdn.com/bao/uploaded/i4/TB1pDEqbN6I8KJjSszffPyZVXXa,2387400,2387400,2652700,0,,2017-12-07 10:00:00,2017-12-08 10:00:00,-14445983415,-14359583415,1961,0,0,0,2,0,0,1,【第二次拍卖】|89.88平方米|途为住宅。租赁情况无出租|none|无出租|none,
561307339854,http://sf.taobao.com/sf_item/561307339854.htm,failure,北京市延庆区孟家庄路61号院15号楼352室房地产,//img.alicdn.com/bao/uploaded/i1/TB1HFstbNTI8KJjSspiM0vM4FXa,2392200,2392200,2658000,0,,2017-12-07 10:00:00,2017-12-08 10:00:00,-14445983415,-14359583415,1827,0,0,0,2,0,0,1,【第二次拍卖】|90.05平方米|途为住宅。租赁情况无出租|none|无出租|none,
561773642324,http://sf.taobao.com/sf_item/561773642324.htm,done,李妍洁所有的位于北京市西城区宣武门西大街4号楼1层1-116房屋,//img.alicdn.com/bao/uploaded/i1/TB1gR0regLD8KJjSszeT7SGRpXa,3859753.1,3859753.1,4145814,0,,2017-12-07 10:00:00,2017-12-08 10:00:00,-14445983415,-14359583415,8598,1,0,1,3,0,0,1,【第二次拍卖】|31.86平方米|�封。2.有无租赁：无。3.是�|none|拍品介绍1、拍卖对象：北京市西城区宣武门西大街4号楼1层1-116房屋（产权证号：X京房权证西字第054794号），房屋所有权人李妍洁，共有情况为无，所在房屋总共十三层，拍卖房产为一层，用途为住宅，建筑面积31.86平方米，结构为钢混结构。2、他项权利状况：无3、权证情况：有房产证4、限购情况：竞买人自行咨询5、税费负担情况：按主管部门规定承担税费，均由买受人负担。6、所在楼盘情况：已入住7、基础设施状况：水电暖设施齐全8、物业情况：物业、水电费欠费由买受人承担。|none,
560899065684,http://sf.taobao.com/sf_item/560899065684.htm,failure,北京市昌平区昌平路380号院19号楼4层2单元401室房屋,//img.alicdn.com/bao/uploaded/i2/TB1GYvmavDH8KJjy1XcQ.gpdXXa,4861440,4861440,6076800,0,,2017-12-06 10:00:00,2017-12-07 10:00:00,-14532383416,-14445983416,3592,0,0,0,2,0,0,1,【第二次拍卖】|103.77平方米|用途为住宅租赁情况无出租|none|无出租|none,
560807706568,http://sf.taobao.com/sf_item/560807706568.htm,done,北京市东城区龙潭东路8号11号楼,//img.alicdn.com/bao/uploaded/i2/TB1JsmQXJnJ8KJjSszdg6OxuFXa,48470000,48470000,71273200,0,1,2017-11-16 10:00:00,2017-12-06 13:53:20,-16260383416,-14518383416,17045,1,0,1,2,0,0,0,【变卖】|none|none|none|none|none,
560953646870,http://sf.taobao.com/sf_item/560953646870.htm,done,北京市朝阳区辛庄一街26号院4号楼2层1单元202号房屋,//img.alicdn.com/bao/uploaded/i2/TB1JeWbarYI8KJjy0Fa.rHAiVXa,30100000,30100000,27870000,0,,2017-12-05 10:00:00,2017-12-06 10:31:03,-14618783416,-14530520416,5473,88,81,5,90,0,0,1,【第一次拍卖】|309.41平方米|否已腾空是租赁情况无出租|途　是否已腾空是租赁情况|无出租|是,
560958798718,http://sf.taobao.com/sf_item/560958798718.htm,done,北京市昌平区东小口镇天通北苑二区23号楼7单元1102号房屋,//img.alicdn.com/bao/uploaded/i1/TB1TeGGav6H8KJjSspmmAf2WXXa,3600000,3600000,4228300,0,,2017-12-05 10:00:00,2017-12-06 10:02:50,-14618783416,-14532213416,7154,1,1,1,4,0,0,1,【第二次拍卖】|119.82平方米|屋用途住宅租赁情况无出租|none|无出租|none,
560893867479,http://sf.taobao.com/sf_item/560893867479.htm,failure,北京市朝阳区小营路9号院3号楼8至9层710号房产,//img.alicdn.com/bao/uploaded/i2/TB1_OQoXPnD8KJjSspbKdYbEXXa,10700000,10700000,15283270,0,,2017-12-05 10:00:00,2017-12-06 10:00:00,-14618783416,-14532383416,5460,0,0,0,2,0,0,1,【第一次拍卖】|none|后可腾空。租赁情况无过户|住宅是否已腾空否，成交后|无|否，成交后可腾空。,
561568730372,http://sf.taobao.com/sf_item/561568730372.htm,done,北京市丰台区三路居路101号院1号楼10层2-1002号房产,//img.alicdn.com/bao/uploaded/i3/TB1FdqTb7fb_uJjSsrbNXL6bVXa,8952000,8952000,11642700,0,,2017-12-04 10:00:00,2017-12-05 10:29:56,-14705183417,-14616987417,5420,30,19,6,32,0,1,1,【第二次拍卖】|154.53平方米|地性质住宅租赁情况无钥匙|none|无|none,
561566214773,http://sf.taobao.com/sf_item/561566214773.htm,done,北京市通州区翠屏里1号楼8层282号房地产,//img.alicdn.com/bao/uploaded/i2/TB13YQOdb_I8KJjy1XaEIPsxpXa,2854600,2854600,3595000,0,,2017-12-04 10:00:00,2017-12-05 10:28:16,-14705183417,-14617087417,10163,39,38,2,41,0,1,1,【第二次拍卖】|65.43平方米|否已腾空是租赁情况无过户|住宅是否已腾空是租赁情况|无|是,
560947991733,http://sf.taobao.com/sf_item/560947991733.htm,done,北京市朝阳区松榆南路56号楼6层A座6G房地产,//img.alicdn.com/bao/uploaded/i1/TB1ixaXaRTH8KJjy0FiMaMRsXXa,6171100,6171100,5721100,0,,2017-12-04 10:00:00,2017-12-05 10:11:54,-14705183417,-14618069417,5237,19,15,2,24,0,0,1,【第一次拍卖】|114.24平方米|途为住宅。租赁情况有出租|none|有出租（租赁期2016年08月15日-2021年08月14日）|none,
558798877822,http://sf.taobao.com/sf_item/558798877822.htm,failure,北京市通州区嘉创路5号1号楼4层510房产,//img.alicdn.com/bao/uploaded/i1/TB16ZLleHsTMeJjy1zbHeEhlVXa,4101680,4101680,5127100,0,1,2017-10-06 10:00:00,2017-12-05 10:00:00,-19802783417,-14618783417,28664,0,0,0,1,0,0,0,【变卖】|339.07平方米|�（出让）  租赁情况  无  �|none| 无 |none,
558915867636,http://sf.taobao.com/sf_item/558915867636.htm,failure,北京市朝阳区青年路西里3号院10号楼-1层B1-19房屋,//img.alicdn.com/bao/uploaded/i3/TB1ypfkX2NNTKJjSspeHkaSwpXa,1470480,1470480,1838100,0,1,2017-10-06 10:00:00,2017-12-05 10:00:00,-19802783418,-14618783418,120216,0,0,0,1,0,0,0,【变卖】|96.49平方米|�服务用房  租赁情况  无出�|none| 无出租 |none,
560858896451,http://sf.taobao.com/sf_item/560858896451.htm,done,北京朝阳十里堡北里28号院2号楼19层1单元1903号住宅8幢-1层041号车位,//img.alicdn.com/bao/uploaded/i1/TB1HvbzaTnI8KJjy0FfgsAdoVXa,10003200,10003200,12504000,0,,2017-12-04 10:00:00,2017-12-05 10:00:00,-14705183418,-14618783418,4562,1,0,2,3,0,0,1,【第一次拍卖】|160.2平方米|质土地用途租赁情况自住，|none|自住，无租赁，不负责腾房|none,
560909065289,http://sf.taobao.com/sf_item/560909065289.htm,failure,北京市朝阳区广渠路36号5号楼4层419号房产,//img.alicdn.com/bao/uploaded/i2/TB1iI27aBDH8KJjy1zehqdjepXa,4900540,4900540,4900540,0,,2017-12-04 10:00:00,2017-12-05 10:00:00,-14705183418,-14618783418,5896,0,0,0,2,0,0,1,【第一次拍卖】|76.08平方米|屋用途商业租赁情况有租赁|有租赁是否腾空否钥 匙否�|有租赁|否,
561081443006,http://sf.taobao.com/sf_item/561081443006.htm,failure,围场镇技术监督局家属楼3号楼4单元102室,//img.alicdn.com/bao/uploaded/i3/TB1IR5NXVTM8KJjSZFALAmexXXa,403100,403100,403100,0,,2017-12-04 10:00:00,2017-12-05 10:00:00,-14705183418,-14618783418,5272,0,0,0,1,1,0,0,【第一次拍卖】|none|none|none|none|none,
561086635160,http://sf.taobao.com/sf_item/561086635160.htm,failure,北京朝阳十里堡北里28号院2号楼19层1单元1902号住宅8幢-1层040号车位,//img.alicdn.com/bao/uploaded/i1/TB1Y3ryaNTI8KJjSspiWgDM4FXa,10974400,10974400,13718000,0,,2017-12-04 10:00:00,2017-12-05 10:00:00,-14705183418,-14618783418,3026,0,0,2,2,0,0,1,【第一次拍卖】|172.9平方米|质土地用途租赁情况自住，|none|自住，无租赁，不负责腾房|none,
560906826356,http://sf.taobao.com/sf_item/560906826356.htm,done,北京市海淀区蓝靛厂南路59号6号楼2层6122号房屋（115.64㎡）,//img.alicdn.com/bao/uploaded/i4/TB1.BqEch6I8KJjSszf_CWZVXXa,11628320,11628320,12160400,0,,2017-12-03 12:00:00,2017-12-04 12:00:00,-14784383418,-14697983418,7399,39,0,4,41,0,1,1,【第一次拍卖】|115.64平方米|否已腾空是租赁情况无钥匙|出让是否已腾空是租赁情况|无|是,
561539161186,http://sf.taobao.com/sf_item/561539161186.htm,done,北京市通州区潞苑南里3号20号楼3单元602室,//img.alicdn.com/bao/uploaded/i2/TB1sYvydsjI8KJjSsppyIRbyVXa,5715552,5715552,6253590,0,,2017-12-03 10:00:00,2017-12-04 10:13:19,-14791583419,-14704384419,5570,20,17,4,22,0,0,1,【第二次拍卖】|150.24平方米|none|none|none|none,
561677239352,http://sf.taobao.com/sf_item/561677239352.htm,done,北京市朝阳区东三环北路丙2号16层19B01室房产,//img.alicdn.com/bao/uploaded/i4/TB1EnGka8bM8KJjSZFFo81ynpXa,10167120,10167120,12708900,0,,2017-12-03 10:00:00,2017-12-04 10:00:00,-14791583419,-14705183419,2483,1,0,1,2,0,0,0,【第二次拍卖】|231.07平方米|用途写字楼租赁状况租赁中|none|租赁中|none,
560747752795,http://sf.taobao.com/sf_item/560747752795.htm,done,北京市朝阳区双惠苑甲5号楼1层1单元102号商业房地产,//img.alicdn.com/bao/uploaded/i1/TB1oGSFannI8KJjSszbQf64KFXa,4744892.4,4744892.4,3976344,0,,2017-12-02 10:00:00,2017-12-03 10:04:53,-14877983419,-14791290419,4969,49,16,5,52,0,0,0,【第一次拍卖】|71.84平方米|none|none|none|none,
560804501579,http://sf.taobao.com/sf_item/560804501579.htm,failure,永安市闽东商业广场3幢251室住宅,//img.alicdn.com/bao/uploaded/i3/TB1vBLIXZjI8KJjSsppPidbyVXa,229390,229390,327700,0,,2017-12-01 10:00:00,2017-12-02 10:00:00,-14964383419,-14877983419,2627,0,0,0,1,0,0,0,【第一次拍卖】|none|none|none|none|none,
560805817512,http://sf.taobao.com/sf_item/560805817512.htm,failure,北京市朝阳区团结湖东里9号楼1层106号,//img.alicdn.com/bao/uploaded/i1/TB1KfXbXLjM8KJjSZFyHkRdzVXa,4008300,4008300,4008300,0,,2017-12-01 10:00:00,2017-12-02 10:00:00,-14964383419,-14877983419,6118,0,0,0,2,0,0,1,【第一次拍卖】|61.21平方米|��宅*是否有租赁否*是否商�|营否是否已腾空否，被执行|否|否，被执行人占用,
560810017331,http://sf.taobao.com/sf_item/560810017331.htm,failure,北京市石景山区八大处路甲26号院10号楼3层6-301室,//img.alicdn.com/bao/uploaded/i4/TB1qsEXX3vD8KJjSsplfJeIEFXa,5812400,5812400,5812400,0,,2017-12-01 10:00:00,2017-12-02 10:00:00,-14964383420,-14877983420,4577,0,0,0,2,0,0,1,【第一次拍卖】|103.24平方米|none|none|none|none,
560820017763,http://sf.taobao.com/sf_item/560820017763.htm,failure,仙游县鲤南镇城南新区兴国大道第三、四层的房地产,//img.alicdn.com/bao/uploaded/i2/TB1ksI1XZnI8KJjSspebBwwIpXa,911115,911115,1071900,0,,2017-12-01 10:00:00,2017-12-02 10:00:00,-14964383420,-14877983420,1303,0,0,0,1,0,0,0,【第一次拍卖】|266.11平方米|有出让土地租赁情况有钥 �|none|有|none,
561438674702,http://sf.taobao.com/sf_item/561438674702.htm,failure,北京市朝阳区慧忠北里217号楼20层2001号房屋,//img.alicdn.com/bao/uploaded/i4/TB139UocInI8KJjSsziq7T8QpXa,4680000,4680000,5850000,0,,2017-12-01 10:00:00,2017-12-02 10:00:00,-14964383420,-14877983420,5074,0,0,1,2,0,1,1,【第二次拍卖】|94.35平方米|否已腾空否租赁情况有经营|出让是否已腾空否租赁情况|有|否,
560819438755,http://sf.taobao.com/sf_item/560819438755.htm,done,北京市西城区车公庄大街甲4号22层B205号房屋,//img.alicdn.com/bao/uploaded/i1/TB1EOTJXN6I8KJjy0FgUn0XzVXa,7100000,7100000,8760000,0,,2017-11-30 10:00:00,2017-12-01 11:01:05,-15050798177,-14960733177,11906,65,64,3,67,0,0,1,【第一次拍卖】|157.62平方米|否已腾空否租赁情况有出租|途　是否已腾空否租赁情况|有出租|否,
560572695273,http://sf.taobao.com/sf_item/560572695273.htm,done,北京市怀柔区范崎路8号11号楼1至2层02号房产,//img.alicdn.com/bao/uploaded/i4/TB1_0i1mGagSKJjy0FcfVEZeVXa,7011555,7011555,7578300,0,,2017-11-29 10:00:00,2017-11-30 10:45:22,-15137198177,-15048076177,5362,58,56,3,60,0,0,1,【第一次拍卖】|287.10平方米|none|none|none|none,
560087992223,http://sf.taobao.com/sf_item/560087992223.htm,done,泉州市丰泽区宝洲路北侧奔达大厦313室房屋及家具、家电设备一批,//img.alicdn.com/bao/uploaded/i3/TB1nY9hXvY85uJjSZFzz.g93VXa,651000,651000,759400,0,,2017-11-29 10:00:00,2017-11-30 10:28:13,-15137198177,-15049105177,5653,20,19,4,21,0,0,0,【第一次拍卖】|66.95平方米|地用途住宅租赁情况无出租|none|无出租|none,
560466012255,http://sf.taobao.com/sf_item/560466012255.htm,done,北京市西城区广义街5号3层1-305号房屋,//img.alicdn.com/bao/uploaded/i3/TB1ZSMJXkxF71JjSZFkDXjArpXa,1500000,1500000,2011500,0,,2017-11-29 10:00:00,2017-11-30 10:00:00,-15137198177,-15050798177,13470,1,0,1,2,0,0,0,【第一次拍卖】|71.51平方米|否已腾空是租赁情况无出租|途　是否已腾空是租赁情况|无出租|是,
560690135356,http://sf.taobao.com/sf_item/560690135356.htm,failure,北京市西城区红居街10号楼B-412号房屋,//img.alicdn.com/bao/uploaded/i2/TB1MAT_rbsTMeJjy1zbeEQhlVXa,4200000,4200000,5608800,0,,2017-11-29 10:00:00,2017-11-30 10:00:00,-15137198177,-15050798177,9232,0,0,0,2,0,0,1,【第一次拍卖】|64.17平方米|否已腾空是租赁情况无出租|途　是否已腾空是租赁情况|无出租|是,
560724459380,http://sf.taobao.com/sf_item/560724459380.htm,failure,北京市朝阳区东三环南路54号院11号楼105户1至2层房产,//img.alicdn.com/bao/uploaded/i4/TB1h494rwMPMeJjy1XbIAAwxVXa,12950010,12950010,14388900,0,,2017-11-29 10:00:00,2017-11-30 10:00:00,-15137198178,-15050798178,2711,0,0,0,2,0,0,1,【第一次拍卖】|269.42平方米|否已腾空否租赁情况租赁已|住宅是否已腾空否租赁情况|租赁已到期，原租赁人使用|否,
561194928221,http://sf.taobao.com/sf_item/561194928221.htm,failure,北京市朝阳区工人体育场北路8号院4号楼1层5119-1号房产,//img.alicdn.com/bao/uploaded/i1/TB1wu43cwnH8KJjSspcLG63QFXa,11162690,11162690,15503736,0,,2017-11-29 10:00:00,2017-11-30 10:00:00,-15137198178,-15050798178,3049,0,0,0,4,0,0,1,【重新拍卖】|107.07平方米|地用途商业租赁情况过户情|none||none,
561265596952,http://sf.taobao.com/sf_item/561265596952.htm,failure,位于北京市朝阳区金蝉里22号院（格林莱雅）2号楼10层3单元1002号,//img.alicdn.com/bao/uploaded/i3/TB1lO_VcSfD8KJjSszhDzvIJFXa,9604950.3,9604950.3,10672167,0,,2017-11-29 10:00:00,2017-11-30 10:00:00,-15137198178,-15050798178,2314,0,0,0,2,0,0,1,【第二次拍卖】|none|none|none|none|none,
561357222626,http://sf.taobao.com/sf_item/561357222626.htm,failure,北京市朝阳区工人体育场北路8号院4号楼1层5118-1 房产,//img.alicdn.com/bao/uploaded/i3/TB165lRcDnI8KJjSszb16L4KFXa,14728000,14728000,20457344,0,,2017-11-29 10:00:00,2017-11-30 10:00:00,-15137198178,-15050798178,2042,0,0,1,3,0,0,1,【重新拍卖】|141.28平方米|地用途商业租赁情况租赁期|none|租赁期限为2013年3月1日至2018年2月28日止。|none,
561357618522,http://sf.taobao.com/sf_item/561357618522.htm,failure,北京市朝阳区工人体育场北路8号院4号楼2层5118-2号房产,//img.alicdn.com/bao/uploaded/i2/TB1VSB3cwfH8KJjy1zcHLwTzpXa,21760128,21760128,30222400,0,,2017-11-29 10:00:00,2017-11-30 10:00:00,-15137198178,-15050798178,1799,0,0,0,4,0,0,1,【重新拍卖】|290.60平方米|地用途商业租赁情况租赁期|none|租赁期限为2013年3月1日至2018年2月28日止|none,
561393031394,http://sf.taobao.com/sf_item/561393031394.htm,failure,北京市通州区群芳三园34号楼4层142号房产,//img.alicdn.com/bao/uploaded/i2/TB191KScf2H8KJjy0Fcko1DlFXa,3882720,3882720,4853400,0,,2017-11-29 10:00:00,2017-11-30 10:00:00,-15137198178,-15050798178,5144,0,0,0,2,0,1,1,【第二次拍卖】|97.35平方米|否已腾空否租赁情况无出租|住宅是否已腾空否租赁情况|无出租|否,
561420962325,http://sf.taobao.com/sf_item/561420962325.htm,failure,位于北京市朝阳区金蝉里22号院（格林莱雅）2号楼10层3单元1001号住宅,//img.alicdn.com/bao/uploaded/i2/TB1RQricTvI8KJjSspjSnZgjXXa,9604950.3,9604950.3,10672167,0,,2017-11-29 10:00:00,2017-11-30 10:00:00,-15137198178,-15050798178,2169,0,0,0,2,0,0,1,【第二次拍卖】|none|none|none|none|none,
561425751189,http://sf.taobao.com/sf_item/561425751189.htm,failure,北京市朝阳区工人体育场北路8号院6幢-1层5119-0号房产,//img.alicdn.com/bao/uploaded/i4/TB1Dkh5cv6H8KJjy0Fj20eXepXa,14456000,14456000,20078240,0,,2017-11-29 10:00:00,2017-11-30 10:00:00,-15137198178,-15050798178,1574,0,0,0,3,0,0,1,【重新拍卖】|193.06平方米|地用途商业租赁情况过户情|none||none,
560497492318,http://sf.taobao.com/sf_item/560497492318.htm,done,北京市朝阳区安立路60号院1号楼1702号房地产,//img.alicdn.com/bao/uploaded/i4/TB1F1OMrBUSMeJjy1zjZXZ0dXXa,6483720,6483720,8119600,0,,2017-11-28 10:00:00,2017-11-29 10:16:35,-15223598178,-15136203178,5466,9,8,4,11,0,1,1,【第一次拍卖】|140.77平方米|否已腾空是租赁情况无经营|性质是否已腾空是租赁情况|无|是,
561100753239,http://sf.taobao.com/sf_item/561100753239.htm,done,北京市顺义区天竺大街12号院1幢等3幢房地产,//img.alicdn.com/bao/uploaded/i2/TB1MByLbtfJ8KJjy0Fe_2FKEXXa,451915200,451915200,627660000,0,,2017-11-28 10:00:00,2017-11-29 10:01:44,-15223598178,-15137094178,5947,1,1,1,2,0,1,0,【第二次拍卖】|49932.51平方米|配合腾退。租赁情况现有承|出让是否已腾空否，现占有|现有承租户孔理想租赁天竺大街12号院1幢1层142平方米，经营药店，租期至2019年1月30 日到期|否，现占有使用者（除孔理想外）已承诺配合腾退。,
560494173368,http://sf.taobao.com/sf_item/560494173368.htm,failure,北京市西城区西绒线胡同28号楼15层1508号房屋,//img.alicdn.com/bao/uploaded/i3/TB1l0WEm6uhSKJjSspayjFFgFXa,12000000,12000000,16725300,0,,2017-11-28 10:00:00,2017-11-29 10:00:00,-15223598178,-15137198178,7120,0,0,0,1,0,0,0,【第一次拍卖】|160.71平方米|否已腾空是租赁情况无出租|途　是否已腾空是租赁情况|无出租|是,
560500272824,http://sf.taobao.com/sf_item/560500272824.htm,failure,北京市朝阳区十里堡北区炫特嘉园1号楼1层商业E房地产,//img.alicdn.com/bao/uploaded/i2/TB1YhHgrrsTMeJjSszhMngGCFXa,7887530,7887530,11267900,0,,2017-11-28 10:00:00,2017-11-29 10:00:00,-15223598178,-15137198178,3996,0,0,0,1,0,1,0,【第一次拍卖】|262.18平方米|否已腾空是租赁情况无经营|性质是否已腾空是租赁情况|无|是,
560501776602,http://sf.taobao.com/sf_item/560501776602.htm,done,北京市海淀区海淀大街3号3325号房地产,//img.alicdn.com/bao/uploaded/i1/TB1IAukmLNNTKJjSspkrwWeWFXa,438215.4,438215.4,626022,0,,2017-11-28 10:00:00,2017-11-29 10:00:00,-15223598179,-15137198179,7517,1,0,1,2,0,1,0,【第一次拍卖】|11.17平方米|否已腾空是租赁情况无经营|性质是否已腾空是租赁情况|无|是,
560516656477,http://sf.taobao.com/sf_item/560516656477.htm,failure,北京市东城区东直门南大街9号7号楼1层30102号房产,//img.alicdn.com/bao/uploaded/i4/TB12Yh9XcnI8KJjSsziun28QpXa,18918000,18918000,21020000,0,,2017-11-28 10:00:00,2017-11-29 10:00:00,-15223598179,-15137198179,3799,0,0,0,2,0,0,1,【第一次拍卖】|325.72平方米|否已腾空否租赁情况无经营|出让是否已腾空否租赁情况|无|否,
560725667579,http://sf.taobao.com/sf_item/560725667579.htm,failure,北京市顺义区双阳东区6号楼1层3单元101号住宅用途房地产,//img.alicdn.com/bao/uploaded/i1/TB1iw9mXdbJ8KJjy1zjupaqapXa,2487500,2487500,3109400,0,,2017-11-28 10:00:00,2017-11-29 10:00:00,-15223598179,-15137198179,6186,0,0,0,2,0,1,1,【第一次拍卖】|115.44平方米|腾空已腾空租赁情况无经营|出让是否已腾空已腾空租赁|无|已腾空,
560727887638,http://sf.taobao.com/sf_item/560727887638.htm,failure,北京市海淀区海淀大街3号3021号房地产,//img.alicdn.com/bao/uploaded/i3/TB1N2RDnqigSKJjSsppFDibnpXa,519799.7,519799.7,742571,0,,2017-11-28 10:00:00,2017-11-29 10:00:00,-15223598179,-15137198179,4205,0,0,0,1,0,1,0,【第一次拍卖】|12.98平方米|否已腾空是租赁情况无经营|性质是否已腾空是租赁情况|无|是,
560563333906,http://sf.taobao.com/sf_item/560563333906.htm,done,北京市顺义区顺恒大街7号院27号楼5至6层1单元501号房产,//img.alicdn.com/bao/uploaded/i1/TB17q9PnamgSKJjSsplfOOICpXa,7270000,7270000,8305975,0,,2017-11-27 10:00:00,2017-11-28 10:44:38,-15309998179,-15220920179,6053,26,20,7,28,0,0,1,【第一次拍卖】|175.68平方米|宅用地）。租赁情况无租赁|none|无租赁|none,
552647444053,http://sf.taobao.com/sf_item/552647444053.htm,done,北京市东城区安定门东滨河路3号院A座雍泽园10层1001号,//img.alicdn.com/bao/uploaded/i4/TB1qesfj6ihSKJjy0FeKB2JtpXa,19080418,19080418,19080418,0,,2017-11-27 10:00:00,2017-11-28 10:00:00,-15309998179,-15223598179,7058,1,0,1,7,0,0,1,【第一次拍卖】|267.51平方米|none|none|none|none,
560369700540,http://sf.taobao.com/sf_item/560369700540.htm,failure,北京市延庆区双路小区14号楼602号房地产,//img.alicdn.com/bao/uploaded/i3/TB1GzV0q3MPMeJjy1XbRIwwxVXa,1923200,1923200,2404000,0,,2017-11-27 10:00:00,2017-11-28 10:00:00,-15309998179,-15223598179,4033,0,0,0,2,0,0,1,【第二次拍卖】|97.73平方米|途为住宅。租赁情况无出租|none|无出租|none,
560657218986,http://sf.taobao.com/sf_item/560657218986.htm,done,北京市顺义区滨河路向阳村8号90幢-1至2层房地产,//img.alicdn.com/bao/uploaded/i4/TB1CiKsrrsTMeJjy1zbkO.hlVXa,13170000,13170000,16454600,0,,2017-11-27 10:00:00,2017-11-28 10:00:00,-15309998179,-15223598179,3267,3,0,2,5,0,0,1,【第二次拍卖】|710.26平方米|独栋别墅）租赁情况无出租|none|无出租|none,
560702767651,http://sf.taobao.com/sf_item/560702767651.htm,failure,北京市海淀区志新村37号楼5层3-503号房地产,//img.alicdn.com/bao/uploaded/i1/TB1jjiCbzv85uJjSZFNDYwJApXa,5163400,5163400,5163400,0,,2017-11-27 10:00:00,2017-11-28 10:00:00,-15309998179,-15223598179,5331,0,0,0,2,0,0,1,【第一次拍卖】|59.57平方米|途为住宅。租赁情况有出租|none|有出租|none,
561286143763,http://sf.taobao.com/sf_item/561286143763.htm,failure,北京经济技术开发区文化园西路8号院6号楼311号房产一套,//img.alicdn.com/bao/uploaded/i4/TB1wE5MbRHH8KJjy0FbuWcqlpXa,2335843,2335843,3165100,0,,2017-11-27 10:00:00,2017-11-28 10:00:00,-15309998180,-15223598180,4254,0,0,0,4,0,0,1,【第二次拍卖】|none|�查封5.有无租赁？（租赁范|none|无|none,
560899521057,http://sf.taobao.com/sf_item/560899521057.htm,done,北京市朝阳区西里2号院9号楼22层T17单元2604室,//img.alicdn.com/bao/uploaded/i3/TB1267zef6H8KJjy0FjrwWXepXa,6350429,6350429,8195040,0,,2017-11-25 10:00:00,2017-11-26 10:59:48,-15482798180,-15392810180,5534,46,45,3,48,0,0,1,【第二次拍卖】|130.08平方米|有出让土地租赁情况无钥匙|钥匙无是否腾空否过户情况|无|否,
561332787978,http://sf.taobao.com/sf_item/561332787978.htm,done,北京市丰台区康泽园小区14号楼508室,//img.alicdn.com/bao/uploaded/i3/TB1z0TzXyqAXuNjy1XddJOYcVXa,3705000,3705000,4661100,0,,2017-11-25 10:00:00,2017-11-26 10:07:34,-15482798180,-15395944180,6256,36,17,4,38,0,0,1,【第二次拍卖】|86.57平方米|none|none|none|none,
561261138946,http://sf.taobao.com/sf_item/561261138946.htm,failure,北京市朝阳区辛庄一街26号院4号楼7层2单元801室,//img.alicdn.com/bao/uploaded/i1/TB19LhgaBbM8KJjSZFFlU9ynpXa,22317022.8,22317022.8,24796692,0,,2017-11-25 10:00:00,2017-11-26 10:00:00,-15482798180,-15396398180,3021,0,0,0,2,0,0,1,【第二次拍卖】|213.03平方米|none|none|none|none,
561263194637,http://sf.taobao.com/sf_item/561263194637.htm,failure,北京市丰台区菜户营东街甲88号院4号楼A区814号,//img.alicdn.com/bao/uploaded/i2/TB1pPatb0nJ8KJjSszdCJmxuFXa,5449265,5449265,6410900,0,,2017-11-25 10:00:00,2017-11-26 10:00:00,-15482798180,-15396398180,3984,0,0,0,2,0,0,1,【第二次拍卖】|94.12平方米|地性质住宅租赁情况无钥匙|none|无|none,
